the first song,the second song,word1,word2,result
1,8,death,best,0.5333333333333333
1,8,dance,lot,0.14285714285714285
1,8,dance,kiss,0.13333333333333333
1,8,dance,best,0.125
1,8,human,lot,0.1
1,8,human,kiss,0.09523809523809523
1,8,human,best,0.09090909090909091
1,9,water,lp,0.2222222222222222
1,9,water,version,0.25
1,9,water,complete,0
1,9,water,volt,0.25
1,9,line,lp,0.1111111111111111
1,9,line,version,0.2857142857142857
1,9,line,complete,0
1,9,line,volt,0.2857142857142857
1,9,death,lp,0.10526315789473684
1,9,death,version,0.26666666666666666
1,9,death,complete,0
1,9,death,volt,0.26666666666666666
1,9,dance,lp,0.5
1,9,dance,version,0.125
1,9,dance,complete,0
1,9,dance,volt,0.125
1,9,human,lp,0.3076923076923077
1,9,human,version,0.09090909090909091
1,9,human,complete,0
1,9,human,volt,0.09090909090909091
1,10,water,party,0.2857142857142857
1,10,water,school,0.25
1,10,water,party,0.2857142857142857
1,10,line,party,0.5
1,10,line,school,0.42857142857142855
1,10,line,party,0.5
1,10,death,party,0.3076923076923077
1,10,death,school,0.26666666666666666
1,10,death,party,0.3076923076923077
1,10,dance,party,0.14285714285714285
1,10,dance,school,0.125
1,10,dance,party,0.14285714285714285
1,10,human,party,0.1
1,10,human,school,0.09090909090909091
1,10,human,party,0.1
1,11,water,ratings,0.23529411764705882
1,11,line,ratings,0.26666666666666666
1,11,death,ratings,0.375
1,11,dance,ratings,0.11764705882352941
1,11,human,ratings,0.08695652173913043
1,12,water,pretzel,0.4
1,12,water,logic,0.2222222222222222
1,12,water,album,0.2857142857142857
1,12,water,version,0.25
1,12,water,live,0
1,12,water,beacon,0.2857142857142857
1,12,line,pretzel,0.13333333333333333
1,12,line,logic,0.25
1,12,line,album,0.14285714285714285
1,12,line,version,0.2857142857142857
1,12,line,live,0
1,12,line,beacon,0.3333333333333333
1,12,death,pretzel,0.125
1,12,death,logic,0.35294117647058826
1,12,death,album,0.13333333333333333
1,12,death,version,0.26666666666666666
1,12,death,live,0
1,12,death,beacon,0.3076923076923077
1,12,dance,pretzel,0.23529411764705882
1,12,dance,logic,0.1111111111111111
1,12,dance,album,0.625
1,12,dance,version,0.125
1,12,dance,live,0
1,12,dance,beacon,0.14285714285714285
1,12,human,pretzel,0.17391304347826086
1,12,human,logic,0.08333333333333333
1,12,human,album,0.36363636363636365
1,12,human,version,0.09090909090909091
1,12,human,live,0
1,12,human,beacon,0.1
1,13,water,eminence,0.26666666666666666
1,13,water,front,0.25
1,13,water,ultimate,0.3076923076923077
1,13,water,collection,0.3333333333333333
1,13,line,eminence,0.3076923076923077
1,13,line,front,0.125
1,13,line,ultimate,0.36363636363636365
1,13,line,collection,0.6
1,13,death,eminence,0.2857142857142857
1,13,death,front,0.11764705882352941
1,13,death,ultimate,0.3333333333333333
1,13,death,collection,0.36363636363636365
1,13,dance,eminence,0.13333333333333333
1,13,dance,front,0.3333333333333333
1,13,dance,ultimate,0.15384615384615385
1,13,dance,collection,0.16666666666666666
1,13,human,eminence,0.09523809523809523
1,13,human,front,0.25
1,13,human,ultimate,0.10526315789473684
1,13,human,collection,0.1111111111111111
1,14,water,big,0
1,14,water,band,0.3076923076923077
1,14,water,vocals,0.2857142857142857
1,14,water,harry,0
1,14,water,met,0
1,14,water,sally,0.26666666666666666
1,14,water,motion,0.3076923076923077
1,14,water,picture,0.2857142857142857
1,14,water,music,0.3076923076923077
1,14,line,big,0
1,14,line,band,0.5454545454545454
1,14,line,vocals,0.3333333333333333
1,14,line,harry,0
1,14,line,met,0
1,14,line,sally,0.3076923076923077
1,14,line,motion,0.36363636363636365
1,14,line,picture,0.14285714285714285
1,14,line,music,0.36363636363636365
1,14,death,big,0
1,14,death,band,0.3333333333333333
1,14,death,vocals,0.3076923076923077
1,14,death,harry,0
1,14,death,met,0
1,14,death,sally,0.2857142857142857
1,14,death,motion,0.3333333333333333
1,14,death,picture,0.13333333333333333
1,14,death,music,0.3333333333333333
1,14,dance,big,0
1,14,dance,band,0.15384615384615385
1,14,dance,vocals,0.14285714285714285
1,14,dance,harry,0
1,14,dance,met,0
1,14,dance,sally,0.13333333333333333
1,14,dance,motion,0.15384615384615385
1,14,dance,picture,0.75
1,14,dance,music,0.15384615384615385
1,14,human,big,0
1,14,human,band,0.10526315789473684
1,14,human,vocals,0.1
1,14,human,harry,0
1,14,human,met,0
1,14,human,sally,0.09523809523809523
1,14,human,motion,0.10526315789473684
1,14,human,picture,0.36363636363636365
1,14,human,music,0.10526315789473684
1,15,water,mr,0.42105263157894735
1,15,water,jones,0.3076923076923077
1,15,water,counting,0.23529411764705882
1,15,water,crows,0.2
1,15,water,ghosts,0.2222222222222222
1,15,water,films,0.26666666666666666
1,15,water,best,0.25
1,15,line,mr,0.26666666666666666
1,15,line,jones,0.15384615384615385
1,15,line,counting,0.26666666666666666
1,15,line,crows,0.1
1,15,line,ghosts,0.25
1,15,line,films,0.3076923076923077
1,15,line,best,0.2857142857142857
1,15,death,mr,0.25
1,15,death,jones,0.14285714285714285
1,15,death,counting,0.5
1,15,death,crows,0.09523809523809523
1,15,death,ghosts,0.35294117647058826
1,15,death,films,0.5714285714285714
1,15,death,best,0.5333333333333333
1,15,dance,mr,0.11764705882352941
1,15,dance,jones,0.4444444444444444
1,15,dance,counting,0.11764705882352941
1,15,dance,crows,0.36363636363636365
1,15,dance,ghosts,0.1111111111111111
1,15,dance,films,0.75
1,15,dance,best,0.125
1,15,human,mr,0.08695652173913043
1,15,human,jones,0.5
1,15,human,counting,0.08695652173913043
1,15,human,crows,0.6428571428571429
1,15,human,ghosts,0.08333333333333333
1,15,human,films,0.36363636363636365
1,15,human,best,0.09090909090909091
1,16,water,give,0.26666666666666666
1,16,water,get,0.19047619047619047
1,16,water,maybe,0
1,16,water,brainwashed,0
1,16,line,give,0.3076923076923077
1,16,line,get,0.21052631578947367
1,16,line,maybe,0
1,16,line,brainwashed,0
1,16,death,give,0.2857142857142857
1,16,death,get,0.4
1,16,death,maybe,0
1,16,death,brainwashed,0
1,16,dance,give,0.13333333333333333
1,16,dance,get,0.09523809523809523
1,16,dance,maybe,0
1,16,dance,brainwashed,0
1,16,human,give,0.09523809523809523
1,16,human,get,0.07407407407407407
1,16,human,maybe,0
1,16,human,brainwashed,0
1,17,water,single,0.21052631578947367
1,17,water,version,0.25
1,17,line,single,0.23529411764705882
1,17,line,version,0.2857142857142857
1,17,death,single,0.4444444444444444
1,17,death,version,0.26666666666666666
1,17,dance,single,0.10526315789473684
1,17,dance,version,0.125
1,17,human,single,0.08
1,17,human,version,0.09090909090909091
1,18,water,stop,0.26666666666666666
1,18,water,explicit,0
1,18,water,word,0.5
1,18,water,explicit,0
1,18,water,balls,0.26666666666666666
1,18,line,stop,0.3076923076923077
1,18,line,explicit,0
1,18,line,word,0.3333333333333333
1,18,line,explicit,0
1,18,line,balls,0.13333333333333333
1,18,death,stop,0.7142857142857143
1,18,death,explicit,0
1,18,death,word,0.3076923076923077
1,18,death,explicit,0
1,18,death,balls,0.125
1,18,dance,stop,0.13333333333333333
1,18,dance,explicit,0
1,18,dance,word,0.14285714285714285
1,18,dance,explicit,0
1,18,dance,balls,0.5882352941176471
1,18,human,stop,0.09523809523809523
1,18,human,explicit,0
1,18,human,word,0.1
1,18,human,explicit,0
1,18,human,balls,0.34782608695652173
1,19,water,waiting,0.26666666666666666
1,19,water,southern,0
1,19,water,accents,0.26666666666666666
1,19,water,hard,0
1,19,water,promises,0.2857142857142857
1,19,water,torpedoes,0.3076923076923077
1,19,water,damn,0.2857142857142857
1,19,line,waiting,0.3076923076923077
1,19,line,southern,0
1,19,line,accents,0.3076923076923077
1,19,line,hard,0
1,19,line,promises,0.3333333333333333
1,19,line,torpedoes,0.15384615384615385
1,19,line,damn,0.3333333333333333
1,19,death,waiting,0.5714285714285714
1,19,death,southern,0
1,19,death,accents,0.2857142857142857
1,19,death,hard,0
1,19,death,promises,0.5714285714285714
1,19,death,torpedoes,0.14285714285714285
1,19,death,damn,0.3076923076923077
1,19,dance,waiting,0.13333333333333333
1,19,dance,southern,0
1,19,dance,accents,0.13333333333333333
1,19,dance,hard,0
1,19,dance,promises,0.14285714285714285
1,19,dance,torpedoes,0.4444444444444444
1,19,dance,damn,0.14285714285714285
1,19,human,waiting,0.09523809523809523
1,19,human,southern,0
1,19,human,accents,0.09523809523809523
1,19,human,hard,0
1,19,human,promises,0.1
1,19,human,torpedoes,0.5
1,19,human,damn,0.1
1,20,water,found,0.2857142857142857
1,20,water,home,0.26666666666666666
1,20,water,end,0.3076923076923077
1,20,line,found,0.23529411764705882
1,20,line,home,0.13333333333333333
1,20,line,end,0.15384615384615385
1,20,death,found,0.2222222222222222
1,20,death,home,0.125
1,20,death,end,0.14285714285714285
1,20,dance,found,0.10526315789473684
1,20,dance,home,0.35294117647058826
1,20,dance,end,0.4
1,20,human,found,0.08
1,20,human,home,0.2608695652173913
1,20,human,end,0.2857142857142857
1,21,water,mama,0.23529411764705882
1,21,water,anniversary,0.25
1,21,water,collection,0.3333333333333333
1,21,water,revue,0.25
1,21,line,mama,0.11764705882352941
1,21,line,anniversary,0.2857142857142857
1,21,line,collection,0.6
1,21,line,revue,0.2857142857142857
1,21,death,mama,0.1111111111111111
1,21,death,anniversary,0.26666666666666666
1,21,death,collection,0.36363636363636365
1,21,death,revue,0.5333333333333333
1,21,dance,mama,0.36363636363636365
1,21,dance,anniversary,0.125
1,21,dance,collection,0.16666666666666666
1,21,dance,revue,0.125
1,21,human,mama,0.42857142857142855
1,21,human,anniversary,0.09090909090909091
1,21,human,collection,0.1111111111111111
1,21,human,revue,0.09090909090909091
1,22,water,reasons,0.2857142857142857
1,22,water,perfect,0.25
1,22,water,angel,0.25
1,22,water,paradise,0.3333333333333333
1,22,water,adventures,0.23529411764705882
1,22,line,reasons,0.3333333333333333
1,22,line,perfect,0.42857142857142855
1,22,line,angel,0.2857142857142857
1,22,line,paradise,0.16666666666666666
1,22,line,adventures,0.26666666666666666
1,22,death,reasons,0.46153846153846156
1,22,death,perfect,0.26666666666666666
1,22,death,angel,0.4
1,22,death,paradise,0.15384615384615385
1,22,death,adventures,0.5
1,22,dance,reasons,0.14285714285714285
1,22,dance,perfect,0.125
1,22,dance,angel,0.125
1,22,dance,paradise,0.42857142857142855
1,22,dance,adventures,0.11764705882352941
1,22,human,reasons,0.1
1,22,human,perfect,0.09090909090909091
1,22,human,angel,0.09090909090909091
1,22,human,paradise,0.3
1,22,human,adventures,0.08695652173913043
1,23,water,one,0.25
1,23,water,watt,0.25
1,23,water,discography,0.23529411764705882
1,23,line,one,0.2857142857142857
1,23,line,watt,0.2857142857142857
1,23,line,discography,0.26666666666666666
1,23,death,one,0.26666666666666666
1,23,death,watt,0.26666666666666666
1,23,death,discography,0.25
1,23,dance,one,0.125
1,23,dance,watt,0.125
1,23,dance,discography,0.11764705882352941
1,23,human,one,0.09090909090909091
1,23,human,watt,0.09090909090909091
1,23,human,discography,0.08695652173913043
1,24,water,heartbreak,0.25
1,24,water,warfare,0.26666666666666666
1,24,water,battle,0.26666666666666666
1,24,water,studies,0.2222222222222222
1,24,line,heartbreak,0.2857142857142857
1,24,line,warfare,0.3076923076923077
1,24,line,battle,0.3076923076923077
1,24,line,studies,0.25
1,24,death,heartbreak,0.26666666666666666
1,24,death,warfare,0.5714285714285714
1,24,death,battle,0.5714285714285714
1,24,death,studies,0.47058823529411764
1,24,dance,heartbreak,0.125
1,24,dance,warfare,0.13333333333333333
1,24,dance,battle,0.13333333333333333
1,24,dance,studies,0.1111111111111111
1,24,human,heartbreak,0.09090909090909091
1,24,human,warfare,0.09523809523809523
1,24,human,battle,0.09523809523809523
1,24,human,studies,0.08333333333333333
1,25,water,saturday,0.23529411764705882
1,25,water,greatest,0
1,25,water,hits,0.23529411764705882
1,25,line,saturday,0.26666666666666666
1,25,line,greatest,0
1,25,line,hits,0.26666666666666666
1,25,death,saturday,0.25
1,25,death,greatest,0
1,25,death,hits,0.5
1,25,dance,saturday,0.11764705882352941
1,25,dance,greatest,0
1,25,dance,hits,0.11764705882352941
1,25,human,saturday,0.08695652173913043
1,25,human,greatest,0
1,25,human,hits,0.08695652173913043
1,26,water,real,0.26666666666666666
1,26,water,last,0.2857142857142857
1,26,water,kiss,0.26666666666666666
1,26,line,real,0.3076923076923077
1,26,line,last,0.3333333333333333
1,26,line,kiss,0.3076923076923077
1,26,death,real,0.2857142857142857
1,26,death,last,0.3076923076923077
1,26,death,kiss,0.5714285714285714
1,26,dance,real,0.13333333333333333
1,26,dance,last,0.14285714285714285
1,26,dance,kiss,0.13333333333333333
1,26,human,real,0.09523809523809523
1,26,human,last,0.1
1,26,human,kiss,0.09523809523809523
1,27,water,white,0.36363636363636365
1,27,water,christmas,0.26666666666666666
1,27,water,beautiful,0
1,27,water,christmas,0.26666666666666666
1,27,water,carols,0.25
1,27,water,night,0.2857142857142857
1,27,water,angels,0.25
1,27,line,white,0.18181818181818182
1,27,line,christmas,0.3076923076923077
1,27,line,beautiful,0
1,27,line,christmas,0.3076923076923077
1,27,line,carols,0.2857142857142857
1,27,line,night,0.3333333333333333
1,27,line,angels,0.2857142857142857
1,27,death,white,0.16666666666666666
1,27,death,christmas,0.2857142857142857
1,27,death,beautiful,0
1,27,death,christmas,0.2857142857142857
1,27,death,carols,0.26666666666666666
1,27,death,night,0.3076923076923077
1,27,death,angels,0.4
1,27,dance,white,0.5
1,27,dance,christmas,0.13333333333333333
1,27,dance,beautiful,0
1,27,dance,christmas,0.13333333333333333
1,27,dance,carols,0.125
1,27,dance,night,0.14285714285714285
1,27,dance,angels,0.125
1,27,human,white,0.5454545454545454
1,27,human,christmas,0.09523809523809523
1,27,human,beautiful,0
1,27,human,christmas,0.09523809523809523
1,27,human,carols,0.09090909090909091
1,27,human,night,0.1
1,27,human,angels,0.09090909090909091
1,28,water,friends,0.36363636363636365
1,28,water,friends,0.36363636363636365
1,28,line,friends,0.18181818181818182
1,28,line,friends,0.18181818181818182
1,28,death,friends,0.16666666666666666
1,28,death,friends,0.16666666666666666
1,28,dance,friends,0.5
1,28,dance,friends,0.5
1,28,human,friends,0.5454545454545454
1,28,human,friends,0.5454545454545454
1,29,water,right,0.23529411764705882
1,29,water,die,0.2857142857142857
1,29,line,right,0.26666666666666666
1,29,line,die,0.14285714285714285
1,29,death,right,0.375
1,29,death,die,0.13333333333333333
1,29,dance,right,0.11764705882352941
1,29,dance,die,0.625
1,29,human,right,0.08695652173913043
1,29,human,die,0.36363636363636365
1,30,water,gently,0
1,30,water,break,0.2857142857142857
1,30,water,juice,0.46153846153846156
1,30,water,newton,0.3076923076923077
1,30,water,greatest,0
1,30,water,hits,0.23529411764705882
1,30,line,gently,0
1,30,line,break,0.3333333333333333
1,30,line,juice,0.15384615384615385
1,30,line,newton,0.15384615384615385
1,30,line,greatest,0
1,30,line,hits,0.26666666666666666
1,30,death,gently,0
1,30,death,break,0.7692307692307693
1,30,death,juice,0.14285714285714285
1,30,death,newton,0.14285714285714285
1,30,death,greatest,0
1,30,death,hits,0.5
1,30,dance,gently,0
1,30,dance,break,0.14285714285714285
1,30,dance,juice,0.26666666666666666
1,30,dance,newton,0.4444444444444444
1,30,dance,greatest,0
1,30,dance,hits,0.11764705882352941
1,30,human,gently,0
1,30,human,break,0.1
1,30,human,juice,0.19047619047619047
1,30,human,newton,0.5
1,30,human,greatest,0
1,30,human,hits,0.08695652173913043
1,31,water,crystal,0.5454545454545454
1,31,water,sound,0.2857142857142857
1,31,line,crystal,0.18181818181818182
1,31,line,sound,0.3333333333333333
1,31,death,crystal,0.16666666666666666
1,31,death,sound,0.3076923076923077
1,31,dance,crystal,0.3076923076923077
1,31,dance,sound,0.14285714285714285
1,31,human,crystal,0.21052631578947367
1,31,human,sound,0.1
1,32,water,lp,0.2222222222222222
1,32,water,version,0.25
1,32,water,bread,0.46153846153846156
1,32,water,best,0.25
1,32,line,lp,0.1111111111111111
1,32,line,version,0.2857142857142857
1,32,line,bread,0.15384615384615385
1,32,line,best,0.2857142857142857
1,32,death,lp,0.10526315789473684
1,32,death,version,0.26666666666666666
1,32,death,bread,0.14285714285714285
1,32,death,best,0.5333333333333333
1,32,dance,lp,0.5
1,32,dance,version,0.125
1,32,dance,bread,0.26666666666666666
1,32,dance,best,0.125
1,32,human,lp,0.3076923076923077
1,32,human,version,0.09090909090909091
1,32,human,bread,0.19047619047619047
1,32,human,best,0.09090909090909091
1,33,water,heart,0.23529411764705882
1,33,water,girl,0.3076923076923077
1,33,water,called,0
1,33,water,dusty,0
1,33,line,heart,0.26666666666666666
1,33,line,girl,0.15384615384615385
1,33,line,called,0
1,33,line,dusty,0
1,33,death,heart,0.375
1,33,death,girl,0.14285714285714285
1,33,death,called,0
1,33,death,dusty,0
1,33,dance,heart,0.11764705882352941
1,33,dance,girl,0.4444444444444444
1,33,dance,called,0
1,33,dance,dusty,0
1,33,human,heart,0.08695652173913043
1,33,human,girl,0.5
1,33,human,called,0
1,33,human,dusty,0
2,1,body,used,0
2,1,body,pain,0.14285714285714285
2,1,body,playing,0.11764705882352941
2,1,body,angel,0.14285714285714285
2,1,agony,used,0
2,1,agony,pain,0.25
2,1,agony,playing,0.21052631578947367
2,1,agony,angel,0.25
2,1,healthy,used,0
2,1,healthy,pain,0
2,1,healthy,playing,0
2,1,healthy,angel,0
2,1,distrust,used,0
2,1,distrust,pain,0.23529411764705882
2,1,distrust,playing,0.2
2,1,distrust,angel,0.23529411764705882
2,2,body,medicating,0
2,2,agony,medicating,0
2,2,healthy,medicating,0
2,2,distrust,medicating,0
2,3,body,crystal,0.36363636363636365
2,3,body,blue,0.14285714285714285
2,3,body,persuasion,0.15384615384615385
2,3,body,anthology,0.47058823529411764
2,3,agony,crystal,0.15384615384615385
2,3,agony,blue,0.375
2,3,agony,persuasion,0.26666666666666666
2,3,agony,anthology,0.10526315789473684
2,3,healthy,crystal,0
2,3,healthy,blue,0
2,3,healthy,persuasion,0
2,3,healthy,anthology,0
2,3,distrust,crystal,0.14285714285714285
2,3,distrust,blue,0.35294117647058826
2,3,distrust,persuasion,0.25
2,3,distrust,anthology,0.1
2,4,body,dream,0.13333333333333333
2,4,body,recurring,0
2,4,body,best,0.14285714285714285
2,4,body,crowded,0
2,4,body,house,0.5714285714285714
2,4,body,domestic,0.5
2,4,agony,dream,0.23529411764705882
2,4,agony,recurring,0
2,4,agony,best,0.25
2,4,agony,crowded,0
2,4,agony,house,0.125
2,4,agony,domestic,0.13333333333333333
2,4,healthy,dream,0
2,4,healthy,recurring,0
2,4,healthy,best,0
2,4,healthy,crowded,0
2,4,healthy,house,0
2,4,healthy,domestic,0
2,4,distrust,dream,0.2222222222222222
2,4,distrust,recurring,0
2,4,distrust,best,0.23529411764705882
2,4,distrust,crowded,0
2,4,distrust,house,0.11764705882352941
2,4,distrust,domestic,0.125
2,5,body,marathon,0.13333333333333333
2,5,body,neighborhood,0.42857142857142855
2,5,body,watch,0.47058823529411764
2,5,agony,marathon,0.23529411764705882
2,5,agony,neighborhood,0.125
2,5,agony,watch,0.10526315789473684
2,5,healthy,marathon,0
2,5,healthy,neighborhood,0
2,5,healthy,watch,0
2,5,distrust,marathon,0.2222222222222222
2,5,distrust,neighborhood,0.11764705882352941
2,5,distrust,watch,0.1
2,6,body,love,0.15384615384615385
2,6,body,guy,0.5
2,6,body,definitive,0
2,6,body,burt,0.5
2,6,body,collection,0.2
2,6,body,magic,0.14285714285714285
2,6,body,moments,0.18181818181818182
2,6,agony,love,0.6666666666666666
2,6,agony,guy,0.13333333333333333
2,6,agony,definitive,0
2,6,agony,burt,0.13333333333333333
2,6,agony,collection,0.3333333333333333
2,6,agony,magic,0.25
2,6,agony,moments,0.3076923076923077
2,6,healthy,love,0
2,6,healthy,guy,0
2,6,healthy,definitive,0
2,6,healthy,burt,0
2,6,healthy,collection,0
2,6,healthy,magic,0
2,6,healthy,moments,0
2,6,distrust,love,0.5
2,6,distrust,guy,0.125
2,6,distrust,definitive,0
2,6,distrust,burt,0.125
2,6,distrust,collection,0.3076923076923077
2,6,distrust,magic,0.23529411764705882
2,6,distrust,moments,0.2857142857142857
2,7,body,jamaica,0.4
2,7,body,roots,0.16666666666666666
2,7,body,ii,0.14285714285714285
2,7,body,always,0
2,7,body,new,0
2,7,body,bis,0.3076923076923077
2,7,agony,jamaica,0.11764705882352941
2,7,agony,roots,0.5714285714285714
2,7,agony,ii,0.25
2,7,agony,always,0
2,7,agony,new,0
2,7,agony,bis,0.25
2,7,healthy,jamaica,0
2,7,healthy,roots,0
2,7,healthy,ii,0
2,7,healthy,always,0
2,7,healthy,new,0
2,7,healthy,bis,0
2,7,distrust,jamaica,0.1111111111111111
2,7,distrust,roots,0.5333333333333333
2,7,distrust,ii,0.23529411764705882
2,7,distrust,always,0
2,7,distrust,new,0
2,7,distrust,bis,0.23529411764705882
2,8,body,lot,0.16666666666666666
2,8,body,kiss,0.15384615384615385
2,8,body,best,0.14285714285714285
2,8,agony,lot,0.2857142857142857
2,8,agony,kiss,0.26666666666666666
2,8,agony,best,0.25
2,8,healthy,lot,0
2,8,healthy,kiss,0
2,8,healthy,best,0
2,8,distrust,lot,0.26666666666666666
2,8,distrust,kiss,0.25
2,8,distrust,best,0.23529411764705882
2,9,body,lp,0.4444444444444444
2,9,body,version,0.14285714285714285
2,9,body,complete,0
2,9,body,volt,0.14285714285714285
2,9,agony,lp,0.1
2,9,agony,version,0.25
2,9,agony,complete,0
2,9,agony,volt,0.25
2,9,healthy,lp,0
2,9,healthy,version,0
2,9,healthy,complete,0
2,9,healthy,volt,0
2,9,distrust,lp,0.09523809523809523
2,9,distrust,version,0.23529411764705882
2,9,distrust,complete,0
2,9,distrust,volt,0.23529411764705882
2,10,body,party,0.16666666666666666
2,10,body,school,0.14285714285714285
2,10,body,party,0.16666666666666666
2,10,agony,party,0.2857142857142857
2,10,agony,school,0.25
2,10,agony,party,0.2857142857142857
2,10,healthy,party,0
2,10,healthy,school,0
2,10,healthy,party,0
2,10,distrust,party,0.26666666666666666
2,10,distrust,school,0.23529411764705882
2,10,distrust,party,0.26666666666666666
2,11,body,ratings,0.13333333333333333
2,11,agony,ratings,0.23529411764705882
2,11,healthy,ratings,0
2,11,distrust,ratings,0.2222222222222222
2,12,body,pretzel,0.26666666666666666
2,12,body,logic,0.125
2,12,body,album,0.5714285714285714
2,12,body,version,0.14285714285714285
2,12,body,live,0
2,12,body,beacon,0.16666666666666666
2,12,agony,pretzel,0.11764705882352941
2,12,agony,logic,0.2222222222222222
